"","created_at","status_id","text","favorite_count","retweet_count","flag"
"156",2020-12-04 20:05:37,"1334952015861063685","The NDAA should not be hijacked for the Democrats’ woke leftist agenda",0,7394,TRUE
"157",2020-12-04 20:00:13,"1334950658504581121","I support President @realDonaldTrump's insistence Section 230 repeal be part of the defense authorization bill.  
 
Big Tech is the only industry in America that cannot be sued for their business practices and are not meaningfully regulated.  

This must come to an end.",0,14517,TRUE
"158",2020-12-04 20:00:08,"1334950637805707265","@realDonaldTrump It is our best chance to change course while we still can.  

I take a back seat to no one when it comes to supporting our nation’s military.  

However, Section 230 is allowing America to be fundamentally changed as it relates to the flow of information.",0,8234,TRUE
"159",2020-12-04 20:00:04,"1334950621288554497","@realDonaldTrump We have a Defense Department to protect our liberty, but our liberty is at risk if we don’t change Section 230.",0,8340,TRUE
"160",2020-12-04 19:54:47,"1334949289160740866","The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!",256807,59030,FALSE
"161",2020-12-04 13:58:16,"1334859567981846529","The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA",0,40325,TRUE
"162",2020-12-04 13:56:55,"1334859228968857600","Very sadly for our Nation, it looks like Senator @JimInhofe will not be putting the Section 230 termination clause into the Defense Bill. So bad for our National Security and Election Integrity. Last chance to ever get it done. I will VETO!",0,44116,TRUE
"163",2020-12-04 13:56:00,"1334858997367771137","MAKE AMERICA GREAT AGAIN!",378798,55282,TRUE
"164",2020-12-04 13:55:25,"1334858852337070083","RIGGED ELECTION!",359513,59564,FALSE
"165",2020-12-04 13:54:38,"1334858653455806465","GET TOUGH REPUBLICANS!",288701,46845,TRUE
"166",2020-12-04 13:53:41,"1334858416523780097","A provision is in the NDAA for the renaming, or even desecration, of National Monuments in National Parks. This is not what our Country wants!",132314,25616,TRUE
"167",2020-12-04 13:17:22,"1334849278137790464","LOL keep the Senate red! “The bipartisan legislation not only omits language about Section 230, but also includes a provision that Trump opposes and has prompted a separate previous veto threat: renaming military bases which bear a Confederate name.” https://t.co/cuhjjpKIao",0,10335,TRUE
"168",2020-12-04 13:14:30,"1334848556176379907","Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. @OANN  This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!",168621,42865,FALSE
"169",2020-12-04 13:05:26,"1334846272164032512","Big Rally Saturday Night in Georgia!!!",249544,38272,TRUE
"170",2020-12-04 13:04:32,"1334846048536317956","A great person who did a fantastic job. Thank you Alyssa! https://t.co/TEWiYEGnJO",89467,12876,TRUE
"171",2020-12-04 06:04:27,"1334740327643705344","@JimInhofe What good is having a very expensive National Defense Authorization Act if Big Tech can run circles around you and the security of our Country? End Section 230 now! #NDAA",13030,4758,TRUE
"172",2020-12-04 05:57:19,"1334738533635010560","But doesn’t get rid of Big Tech’s windfall, Section 230, a grave threat to National Security. I will VETO! https://t.co/QI7BfNc7hb",103808,23232,TRUE
"173",2020-12-04 04:37:16,"1334718387583377408","Very sadly for our Nation, it looks like Senator @JimInhofe will not be putting the Section 230 termination clause into the Defense Bill. So bad for our National Security and Election Integrity. Last chance to ever get it done. I will VETO!",214479,44116,TRUE
"174",2020-12-04 04:09:56,"1334711509977608192","The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA",177276,40325,TRUE
"175",2020-12-04 01:28:26,"1334670866051981312","People in Georgia got caught cold bringing in massive numbers of ballots and putting them in “voting” machines. Great job @BrianKempGA!",281041,62217,FALSE
"176",2020-12-04 01:15:47,"1334667685536411648","Governor @dougducey of Arizona hired a lawyer today. Wouldn’t allowing a strong check of ballots, which would be easier and so much better for our Country, be easier on him and the great State of Arizona?",190887,42569,TRUE
"177",2020-12-03 21:57:03,"1334617669316845580","“Nevada Court Hears Of USPS Witness Obstruction, Flawed Machine Inspections, And Deceased Voters” https://t.co/wuwzplRyFY",115601,30397,FALSE
"178",2020-12-03 21:32:41,"1334611537688809472","“Nevada 'fraud': 1,500 ‘dead’ voters, 42,248 voted ‘multiple times,’ RV camps as 'homes'” https://t.co/lBpB89tA3I",134688,39019,FALSE
"179",2020-12-03 21:11:47,"1334606278388277253","“Dominion contractor at Detroit counting center says thousands of ballots were scanned multiple times” https://t.co/8LuOw5DYJE",148283,44498,FALSE
"180",2020-12-03 20:50:04,"1334600813327609880","“Pro-Biden effort offered Native Americans $25-$500 Visa gift cards and jewelry to vote” https://t.co/nNDcrhIgSX",109574,35095,TRUE
"181",2020-12-03 20:21:18,"1334593576777494540","Congratulations @CoachLouHoltz88! https://t.co/QJFg3TwrUE",111683,19264,TRUE
"182",2020-12-03 19:01:39,"1334573529107460096","Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!",236132,55849,FALSE
"183",2020-12-03 18:57:34,"1334572501565902848","WATCH: Video footage from Georgia shows suitcases filled with ballots pulled from under a table AFTER supervisors told poll workers to leave room and 4 people stayed behind to keep counting votes https://t.co/AcbTI1pxn4",0,54304,TRUE
"184",2020-12-03 18:57:32,"1334572492476837893","Video footage from Georgia shows that poll workers were told to stop counting and leave, while 4 people stayed behind to continue counting ballots in private https://t.co/bEYdFMAvsa",0,22510,TRUE
"185",2020-12-03 16:25:17,"1334534181314031617","Thank you to Representative Mo Brooks!",197672,21823,TRUE
"186",2020-12-03 16:09:07,"1334530110238695429","Georgia hearings now on @OANN. Amazing!",175377,27413,TRUE
"187",2020-12-03 15:31:39,"1334520681212633090","The “Republican” Governor of Georgia, @BrianKempGA, and the Secretary of State, MUST immediately allow a signature verification match on the Presidential Election. If that happens, we quickly and easily win the State and importantly, pave the way for a big David and Kelly WIN!",167858,38246,TRUE
"188",2020-12-03 15:17:36,"1334517145288527882","Looks like certain Republican Senators are getting cold feet with respect to the termination of Big Tech’s Section 230, a National Security and Election Integrity MUST. For years, all talk, no action. Termination must be put in Defense Bill!!!",204833,45039,TRUE
"189",2020-12-03 04:21:12,"1334351957113311233","https://t.co/tZSLBlrlTv",180789,61055,FALSE
"190",2020-12-03 02:45:35,"1334327894844248070","https://t.co/YEBGzS1OB3",117096,31382,FALSE
"191",2020-12-03 02:44:25,"1334327603340201984","https://t.co/VDJRAW94ki",123674,30724,FALSE
"192",2020-12-03 02:43:54,"1334327470972137474","https://t.co/6RcWjBtkoF",96377,23680,FALSE
"193",2020-12-03 02:42:50,"1334327204847775744","https://t.co/s1PiR5LBlt",86826,22266,FALSE
"194",2020-12-03 02:41:01,"1334326746615865344","https://t.co/JONLHVoEwQ",80036,19568,FALSE
"195",2020-12-03 01:07:42,"1334303260279234562","https://t.co/DVDyvbGIKz",179688,42897,FALSE
"196",2020-12-02 23:43:50,"1334282156349267970","In Arizona, it turns out that 3% of the votes cast in the 100 count vote sampling were tainted or worse. This would be, if carried forward, approximately 90,000 votes more than we would need to win the State. Now we were granted a much larger sample to work with. Wow!",263076,60770,FALSE
"197",2020-12-02 23:32:41,"1334279349835620354","Watch Live: @RudyGiuliani Appears Before Michigan House Oversight Committee https://t.co/CJijbiww17",0,16714,TRUE
"198",2020-12-02 23:32:27,"1334279292700778496","HAPPENING NOW! @OANN https://t.co/JPWQNISItN",108373,19403,TRUE
"199",2020-12-02 21:59:59,"1334256021020217346","In today's update, Chairwoman @kelliwardaz announces the findings from our investigation of 100 duplicate ballots, in which TWO votes were discovered to have been altered and removed from President @realDonaldTrump's total. https://t.co/6Dg9zd2XGd",0,18546,TRUE
"200",2020-12-02 20:56:29,"1334240039639937026","Statement by Donald J. Trump, The President of the United States

Full Video: https://t.co/EHqzsLbbJG https://t.co/Eu4IsLNsKD",312478,92085,FALSE
"201",2020-12-02 19:26:47,"1334217466352955393","#TODAY: President Trump's legal team is set to hold a hearing in Mich. on election integrity. @OANN will provide full coverage starting at 6 p.m. EST / 3 p.m PST! #OANN",0,14419,TRUE
"202",2020-12-02 16:34:14,"1334174044984401920","Will be going to Georgia for a big Trump Rally in support of our two great Republican Senators, David and Kelly. They are fantastic people who love their Country and love their State. We must work hard and be sure they win. #USA",223704,40672,TRUE
"203",2020-12-02 16:09:32,"1334167828035989506","https://t.co/YjKjOzpYLp",104289,28914,FALSE
"204",2020-12-02 16:09:18,"1334167769575796739","https://t.co/sxF42xORin",116350,33057,FALSE
"205",2020-12-02 15:38:55,"1334160124085145603","Thank you to @SenTomCotton for the really nice words on all we are doing, and have done. We will win!",232748,36086,TRUE
"206",2020-12-02 15:34:30,"1334159010308755458","https://t.co/zDkdRmLfvT",0,33937,TRUE
"207",2020-12-02 15:33:39,"1334158797582032896","Pardon investigation is Fake News!",0,44956,TRUE
"208",2020-12-02 15:21:44,"1334155797467721730","Without 1 shred of actual evidence that @realDonaldTrump did anything wrong, the DOJ went ballistic on him.
Did a Normandy invasion on Roger Stone. Collected every byte of data from anyone associated.

Now 100's of witnesses detailing vote fraud, &amp; DOJ sees nothing.

get it? https://t.co/7kraGqPsPp",0,11700,TRUE
"209",2020-12-02 15:19:42,"1334155285909409801","Big voter fraud hearings today in the Great State of Michigan. This election is a far bigger scandal (FRAUD!) than anyone would have thought - not even close. Watch today!",231053,50641,FALSE
"210",2020-12-02 05:07:21,"1334001184298905601","https://t.co/zDkdRmLfvT",121794,33937,FALSE
"211",2020-12-02 05:07:16,"1334001161314168834","https://t.co/dJniOejwqT",94087,23687,TRUE
"212",2020-12-02 04:31:04,"1333992053982851072","https://t.co/n0DrfZnPaX https://t.co/aSWsjTco31",94141,33751,TRUE
"213",2020-12-02 04:18:49,"1333988969785257984","https://t.co/YeK883gDRr",141987,38587,FALSE
"214",2020-12-02 04:07:35,"1333986142157496320","The Fake News refuses to report this! https://t.co/OvsdLJQL4u",110476,30361,TRUE
"215",2020-12-02 04:01:39,"1333984649056546816","The #Wisconsin Supreme Court has ordered @GovEvers to respond to President @realDonaldTrump / @TeamTrump's lawsuit filed this morning, claiming abuse of absentee voting and illegal activity that affected roughly 220,000 ballots. https://t.co/KxrvZw0JX1 https://t.co/NHDdFQHN9u",0,17058,TRUE
"216",2020-12-02 03:40:02,"1333979211745341441","Pardon investigation is Fake News!",288940,44956,TRUE
"217",2020-12-02 03:27:15,"1333975991518187521","Rigged Election. Show signatures and envelopes. Expose the massive voter fraud in Georgia. What is Secretary of State and @BrianKempGA afraid of. They know what we’ll find!!! https://t.co/Km7tRm2s1A",105763,26896,FALSE
"218",2020-12-02 03:00:16,"1333969204412866562","Suppression Media! https://t.co/zYlVKeb7oK",120798,33442,TRUE
"219",2020-12-02 02:57:29,"1333968502215086081","As I said on @LouDobbs, if the issues we raised are not resolved, the nation cannot have confidence that @JoeBiden is the deserved winner.

If he is inaugurated under these circumstances, he cannot be considered ""president"" but instead referred to as the #presidentialoccupant.",0,14148,TRUE
"220",2020-12-02 02:57:15,"1333968444866392064","Illegal Votes: Former @realDonaldTrump data strategist @mattbraynard discovers thousands of illegally cast mail-in ballots and hands over evidence of electoral fraud to the FBI. #MAGA #AmericaFirst #Dobbs https://t.co/ooL2iW72wP",0,19521,TRUE
"221",2020-12-02 02:45:04,"1333965375839621120",".....Therefore, if the very dangerous &amp; unfair Section 230 is not completely terminated as part of the National Defense Authorization Act (NDAA), I will be forced to unequivocally VETO the Bill when sent to the very beautiful Resolute desk. Take back America NOW. Thank you!",195827,40491,TRUE
"222",2020-12-02 02:45:03,"1333965375193624578","Section 230, which is a liability shielding gift from the U.S. to “Big Tech” (the only companies in America that have it - corporate welfare!), is a serious threat to our National Security &amp; Election Integrity. Our Country can never be safe &amp; secure if we allow it to stand.....",248434,57905,TRUE
"223",2020-12-02 01:23:31,"1333944853709910029","#Election2020results From a DOJ spokesperson: “Some media outlets have incorrectly reported that the Department has concluded its investigation of election fraud and announced an affirmative finding of no fraud in the election. That is not what the Associated Press reported nor",0,28385,TRUE
"224",2020-12-01 23:55:55,"1333922807869284352",".@RealDrGina — Good luck on your new show tonight on @RealAmVoice at 7:00 P.M. Eastern. I know it will be a big hit! https://t.co/3g5fDYX6TR",74487,14260,TRUE
"225",2020-12-01 22:51:54,"1333906697375653888","Watch: James O'Keefe Calls Into CNN's Morning Conference Call, Tells Startled Jeff Zucker He's Going to Release Two Months of Calls Tonight; Then LOL https://t.co/8lozCVboUn",0,11507,TRUE
"226",2020-12-01 22:49:40,"1333906137960374279",".@JamesOKeefeIII: We're going to release 'hundreds of hours of CNN' calls 7 pm ET Tonight.

Do any of you want to take a guess at what CNN President Jeff Zucker told his employees on those calls?

#MediaBias

https://t.co/a2st9QUA6f",0,13213,TRUE
"227",2020-12-01 22:49:19,"1333906048441348097","SURPRISE! James O’Keefe pops into CNN staff call, tells Jeff Zucker he’s been recording calls for months https://t.co/9GGzlWWbeH",0,13876,TRUE
"228",2020-12-01 22:49:06,"1333905993126866945","James O’Keefe strikes again, CNN’s Zucker exposed with recorded phone calls. James will be on my radio show at 7:20 PM eastern.
https://t.co/bQevP63q77",0,13149,TRUE
"229",2020-12-01 21:38:49,"1333888306178908163","https://t.co/0FXHvfJ0c1",123569,37277,FALSE
"230",2020-12-01 21:28:23,"1333885681714798593","https://t.co/HOtVBv9Tfj",100451,28925,TRUE
"231",2020-12-01 20:49:11,"1333875814585282567","Jesse Morgan—a truck driver (subcontractor) with USPS in PENNSYLVANIA...https://t.co/EFxXZnQCUS",149708,47295,TRUE
"232",2020-12-01 20:39:59,"1333873500931690499","https://t.co/7DWi3pjdIr",125101,34992,TRUE
"233",2020-12-01 20:39:51,"1333873469516357638","https://t.co/vV8S7cqDvz",93462,27217,TRUE
"234",2020-12-01 19:40:48,"1333858605179809792","LIVE NOW! Press Conference by Amistad Project: “Election Whistleblowers Come Forward”
https://t.co/Yjh1GsxGvS",111815,27028,TRUE
"235",2020-12-01 19:34:37,"1333857049294344194","Michigan voter fraud hearing going on now!",284643,38075,TRUE
"236",2020-12-01 19:31:28,"1333856259662077954","Hope everybody is watching @OANN right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!",208956,51467,FALSE
"237",2020-12-01 18:52:43,"1333846507993374726","https://t.co/QjmZqNeJdt",114006,30705,TRUE
"238",2020-12-01 18:52:34,"1333846469007335426","https://t.co/IKBaWI68af",75887,20472,TRUE
"239",2020-12-01 18:52:27,"1333846439194189826","https://t.co/PypQRFKuWt",77739,21163,TRUE
"240",2020-12-01 18:52:20,"1333846411985739776","https://t.co/hhxUHKxwlE",82841,22636,TRUE
"241",2020-12-01 18:52:05,"1333846348345602051","https://t.co/hTRI4vYbY5",69770,18069,TRUE
"242",2020-12-01 18:51:57,"1333846314766004224","https://t.co/x2kNO9LYEO",70414,17770,TRUE
"243",2020-12-01 18:51:50,"1333846286341185542","https://t.co/a1kQRp7EzG",76204,20393,TRUE
"244",2020-12-01 18:51:44,"1333846259866742790","https://t.co/MLUbZv1OpN",69286,17918,TRUE
"245",2020-12-01 18:51:39,"1333846237108461568","https://t.co/uh11qAODPR",80858,20900,TRUE
"246",2020-12-01 15:48:28,"1333800136590258179","Watch Live: Michigan State Senate Committee on Oversight Holds Hearing on Election Fraud https://t.co/zZSFP4H5IE",0,18367,TRUE
"247",2020-12-01 14:29:30,"1333780265609654273","https://t.co/yNZKyxHky1",92697,25216,TRUE
"248",2020-12-01 14:29:19,"1333780221649166336","https://t.co/7AEjFxJWeH",77602,18385,TRUE
"249",2020-12-01 14:29:06,"1333780166577938432","https://t.co/wNKLOhse2v",81547,17239,TRUE
"250",2020-12-01 14:19:01,"1333777626222170113","“The president was RIGHT when he said get the kids back in school—Now Dr. Fauci says, 'You know what, I'm looking at the data—the kids should be in school.'"" @kilmeade 
https://t.co/2FtrIcqO1B",93719,22740,TRUE
"251",2020-12-01 14:09:28,"1333775224576335872","Why is Doug Ducey still pretending he’s a member of the Republican Party after he just certified fraudulent election results in Arizona that disenfranchised millions of Republicans?

🤔",0,11721,TRUE
"252",2020-12-01 14:03:39,"1333773762374807553","Do something @BrianKempGA. You allowed your state to be scammed. We must check signatures and count signed envelopes against ballots. Then call off election. It won’t be needed. We will all WIN! https://t.co/UiJrlyBGiK",106255,29034,FALSE
"253",2020-12-01 13:59:36,"1333772740483026944","We won Michigan by a lot! https://t.co/D6inAewQxP",175636,39130,FALSE
"254",2020-12-01 13:56:21,"1333771923214491648","Impossible result! https://t.co/QDaxamGs3p",115384,31146,FALSE
"255",2020-12-01 13:53:23,"1333771177005867008","Fake election results in Nevada, also! https://t.co/l8MDOSlqQ7",97473,26692,FALSE
"256",2020-12-01 13:50:53,"1333770547386343433","THE QUESTION IS??? https://t.co/9gDdGraWAH",0,14455,TRUE
"257",2020-12-01 13:48:19,"1333769900427456512","Disgraceful! https://t.co/t0epa2ItFm",104826,34795,TRUE
"258",2020-12-01 13:47:10,"1333769613151178752","Fake media preys on ignorance of how election process works

Certifications are just clerical &amp; not legally binding.. in fact in order to legally file an election contest it has to have been certified 1st. So Arizona certification is just the 1st step in a soon to follow contest",0,9686,TRUE
"259",2020-12-01 13:42:42,"1333768490315091969","Mayor @RudyGiuliani urges Arizona state legislatures to protect the sacred right to vote https://t.co/vh7QgGMPr6",0,14443,TRUE
"260",2020-12-01 05:03:39,"1333637865255923712","A judge in Nevada has ordered Clark County officials to allow an inspection of the elections equipment and sealed containers used in the 2020 election by 1:00 P.M. tomorrow. @RichardGrenell @AdamLaxalt @mschlapp",245846,53614,TRUE
"261",2020-12-01 03:51:26,"1333619689948377089","Twitter just suspended this guy’s account for testifying why he would never have certified Arizona’s results with the mathematically problematic numbers in front of him.

Does the Left think they’re just going to suppress and censor Biden’s fake presidency to life? https://t.co/gKozF9TAxl",0,24621,TRUE
"262",2020-12-01 03:48:41,"1333618999255560193","Dominion Voting System donated thousands of dollars to an anti-Trump Republican PAC linked to our Sec of State in Nevada.

Explain to me exactly “what” an election company is doing donating to ANY political side of an election they are contracted to run?

https://t.co/QnUAaRptnJ https://t.co/61B900J7QU",0,23115,TRUE
"263",2020-12-01 03:47:29,"1333618697072734210","Rudy Giuliani is presenting a ton of evidence. 

If you ignore or refuse to look at the mountain of evidence being presented - save your breath barking to us about there being no evidence. 

You can’t have it both ways.",0,26949,TRUE
"264",2020-12-01 03:46:49,"1333618527400554497","They never thought they would get caught. They did. Notice how quiet they are? If I was accused of cheating  I would fight like hell to clear my name. 

Nope. Their silence says it all.",0,19930,TRUE
"265",2020-12-01 03:45:06,"1333618096469381126","Arizona Witness: Truck Loads of Ballots Kept Coming in For 10 Days After Elections Officials Thought They Were Done Counting Votes (VIDEO) via @gatewaypundit https://t.co/zqGII6Sovx",0,20269,TRUE
"266",2020-12-01 03:43:39,"1333617733469167617","They never thought Trump and We the People would call bullshit and fight back hard. 

They were wrong.",0,22495,TRUE
"267",2020-12-01 03:37:45,"1333616249444724737","Trump was never running against Biden. 

He was running against voter fraud.",0,21478,TRUE
"268",2020-12-01 03:37:29,"1333616180154789888","Only in America! https://t.co/s0sS1eYXJy",116616,23717,TRUE
"269",2020-12-01 03:33:24,"1333615151904395264","Not statistically possible. Rigged Election! https://t.co/Yw8roUTJhy",113384,24472,FALSE
"270",2020-12-01 03:32:04,"1333614815533817856","Thank you! A lot of Senators and House Members are very happy that I came along. Think I’ll stick around for awhile! https://t.co/stOYWuAJ13",199335,36140,TRUE
"271",2020-12-01 03:27:39,"1333613706085883905","Even CNN is now admitting China lied about Covid cases and deaths.

Trump was right--again.",0,20335,TRUE
"272",2020-12-01 03:27:11,"1333613590125965313","With each additional GOP win in the House, the ""Biden only"" votes look more suspect.",0,11846,TRUE
"273",2020-12-01 03:13:58,"1333610260381175813","Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back https://t.co/pzDS6YnwSf via @BreitbartNews. A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!",118907,24135,TRUE
"274",2020-11-30 23:49:22,"1333558773152161793","Arizona hearings on live right now on @OANN. Such total corruption. So sad for our country!",227335,39755,FALSE
"275",2020-11-30 23:46:53,"1333558147512999938","...And there are many such articles. Rigged Election! https://t.co/P8scMauhcI",92559,22321,FALSE
"276",2020-11-30 23:42:58,"1333557162610728961","Brian Kemp: ""My state ran the most corrupt election in American history.""

Doug Ducey: ""Hold my beer.""",0,13788,TRUE
"277",2020-11-30 23:42:31,"1333557049280618496","Watching the Arizona hearings and then watching Gov. Ducey sign those papers, why bother voting for Republicans if what you get is Ducey and Kemp?",0,14934,TRUE
"278",2020-11-30 23:42:17,"1333556989411127299","Who needs Democrats when you have Republicans like Brian Kemp and Doug Ducey?",0,11404,TRUE
"279",2020-11-30 23:40:10,"1333556458575818754","TRUE! https://t.co/GaldE1fto5",137387,27666,TRUE
"280",2020-11-30 23:39:19,"1333556242984431616","Why is he rushing to put a Democrat in office, especially when so many horrible things concerning voter fraud are being revealed at the hearing going on right now. @OANN What is going on with @dougducey? Republicans will long remember! https://t.co/XILGaHcyw7",94190,25751,TRUE
"281",2020-11-30 18:02:59,"1333471604924424199","Watch Live: Arizona State Legislature Hearing on Election Fraud https://t.co/S5Eut0CWff",0,21336,TRUE
"282",2020-11-30 17:34:35,"1333464453778706433",".@OANN  WOW, total election corruption in Arizona. Hearing on now! Why isn’t @FoxNews covering the Arizona hearings?",250736,54885,FALSE
"283",2020-11-30 17:12:42,"1333458950038106113","Trump legal team in Arizona and on @OANN now. Big “stuff”. Enjoy!",225114,35835,TRUE
"284",2020-11-30 14:46:39,"1333422192261013504","Moderna now applying for Emergency Vaccine Approval.. @US_FDA MUST ACT QUICKLY!!!  “Operation Warp Speed has been a great modern day miracle.”",165034,25839,TRUE
"285",2020-11-30 14:10:22,"1333413062120976385","“@RandPaul wants an explanation on WHY Trump's ""defeat"" happened in FOUR DATA DUMPS between 1:34 am &amp; 6:31 am.

We all know Trump won this election.

If we don’t fight for truth here — we will FOREVER get evil by default.
#FreeAndFairElections
https://t.co/0AbXUkZ7eb",0,22203,TRUE
"286",2020-11-30 13:59:52,"1333410419554344964","....Also, quickly check the number of envelopes versus the number of ballots. You may just find that there are many more ballots than there are envelopes. So simple, and so easy to do. Georgia Republicans are angry, all Republicans are angry. Get it done!",123326,27524,FALSE
"287",2020-11-30 13:59:51,"1333410418119864320","Why won’t Governor @BrianKempGA, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....",195125,46814,FALSE
"288",2020-11-30 13:41:43,"1333405854297632770","I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!",496687,84627,TRUE
"289",2020-11-30 03:05:16,"1333245684011642881","NO WAY WE LOST THIS ELECTION! https://t.co/orOXBaR8uE",304571,61848,TRUE
"290",2020-11-30 03:03:47,"1333245312639639552","🤔 https://t.co/aJetilcmpD",0,18655,TRUE
"291",2020-11-30 03:00:35,"1333244506871918599","Pennsylvania can lead the way, just like it did many years ago. Very important things happening! https://t.co/uzG29zpBAk",164489,40292,FALSE
"292",2020-11-30 02:58:06,"1333243882927255561","MAKE CALIFORNIA GREAT AGAIN! 🇺🇸🇺🇸🇺🇸 https://t.co/8jzo2PLh0q",0,13262,TRUE
"293",2020-11-30 02:57:56,"1333243838903832577","“To all Americans, what we choose to do in this life should never be stopped by fear.” - @GenFlynn

🙏🇺🇸👊

https://t.co/cicoz7TlsB",0,13605,TRUE
"294",2020-11-30 02:57:13,"1333243657340772352","https://t.co/yadAhKrW3a",0,10647,TRUE
"295",2020-11-30 02:55:44,"1333243285389914112","“Democrats suffered crushing down-ballot loss across America.” @nytimes. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!",269623,60857,FALSE
"296",2020-11-30 01:25:50,"1333220661670580228","GREAT NEWS! Is Fake News @60Minutes watching this? https://t.co/v9T2MUmGss",125424,25617,TRUE
"297",2020-11-30 01:14:45,"1333217873758654464","Get well soon! https://t.co/B0seiO84ld",185308,24366,TRUE
"298",2020-11-30 01:05:11,"1333215466022727686",".@60Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",190363,42912,FALSE
"299",2020-11-30 00:34:38,"1333207778643628032","We have some big things happening in our various litigations on the Election Hoax. Everybody knows it was Rigged. They know Biden didn’t get more votes from the Black community than Obama, &amp; certainly didn’t get 80,000,000 votes. Look what happened in Detroit, Philadelphia, plus!",278502,61148,FALSE
"300",2020-11-29 16:24:48,"1333084506841108483","https://t.co/eBx76i3wfD",166731,32710,TRUE
"301",2020-11-29 16:24:13,"1333084358446551042","https://t.co/qqm2zlwsXO",118985,25411,FALSE
"302",2020-11-29 16:24:04,"1333084321863888896","https://t.co/I5iE77OeXS",117315,26169,FALSE
"303",2020-11-29 16:23:49,"1333084257858834438","https://t.co/12jTDVX7ud",121458,26147,FALSE
"304",2020-11-29 14:00:29,"1333048188224360451","Will be doing an interview with @MariaBartiromo at 10:00 A.M. on @FoxNews. Enjoy!",191449,24734,TRUE
"305",2020-11-29 00:43:57,"1332847732218863616","https://t.co/3U58KQw3I6",188523,44713,TRUE
"306",2020-11-28 20:49:26,"1332788716818010114","The number of ballots that our Campaign is challenging in the Pennsylvania case is FAR LARGER than the 81,000 vote margin. It’s not even close. Fraud and illegality ARE a big part of the case. Documents being completed. We will appeal!",352688,69654,TRUE
"307",2020-11-28 20:10:35,"1332778938121203720","Specific allegations were made, and we have massive proof, in the Pennsylvania case. Some people just don’t want to see it. They want nothing to do with saving our Country. Sad!!!",294277,61530,FALSE
"308",2020-11-28 20:00:08,"1332776310196883461","The Wisconsin recount is not about finding mistakes in the count, it is about finding people who have voted illegally, and that case will be brought after the recount is over, on Monday or Tuesday. We have found many illegal votes. Stay tuned!",277677,61136,FALSE
"309",2020-11-28 19:48:23,"1332773351018942465",".@FoxNews daytime is virtually unwatchable, especially during the weekends. Watch @OANN, @newsmax, or almost anything else. You won’t have to suffer through endless interviews with Democrats, and even worse!",241010,47838,TRUE
"310",2020-11-28 19:24:06,"1332767240807211010","It is, as always, truly worth defending. https://t.co/MhoHwuuJZY",0,17661,TRUE
"311",2020-11-28 18:35:11,"1332754929778368526","Alan Dershowitz: Trump was ‘Absolutely Right‘ to Pardon Michael Flynn https://t.co/nMGOgOM9PP via @BreitbartNews",144984,27103,TRUE
"312",2020-11-28 15:49:03,"1332713121413214208","So much credit to all of the brave men and women in state houses who are defending our great Constitution. Thank you!",443519,66845,TRUE
"313",2020-11-28 05:09:56,"1332552283553476608","The 1,126,940 votes were created out of thin air. I won Pennsylvania by a lot, perhaps more than anyone will ever know. The Pennsylvania votes were RIGGED. All other swing states also. The world is watching! https://t.co/zmnk34Ny23",265828,74413,FALSE
"314",2020-11-28 02:57:08,"1332518860944076802","https://t.co/NPQ2vJzb8c",157140,36285,TRUE
"315",2020-11-28 00:13:23,"1332477653685825536","Rudy Giuliani will be on Greg Kelly Reports. 7:15 P.M. @newsmax",178544,24180,TRUE
"316",2020-11-27 23:55:37,"1332473183677673472","The restaurant business is being absolutely decimated. Congress should step up and help. Time is of the essence!",339756,54168,TRUE
